query_id,query,method,rank,doc_id,title,topic,source,url,score,query_processed,expanded_query,expansion_terms
Q1,cầu thủ Quang Hải,BM25,6,134983,"Quang Hải đã hoàn tất thủ tục xin visa lao động, báo chí Pháp nói gì?",Thể thao,baoquocte,https://baoquocte.vn/quang-hai-da-hoan-tat-thu-tuc-xin-visa-lao-dong-bao-chi-phap-noi-gi-188384.html,15.926889419555664,cầu_thủ quang_hải,,
Q1,cầu thủ Quang Hải,BM25,7,114988,"Thi đấu cho Pau FC, Quang Hải được báo Trung Quốc khen tương lai tươi sáng",Thể thao,baoquocte,https://baoquocte.vn/thi-dau-cho-pau-fc-quang-hai-duoc-bao-trung-quoc-khen-tuong-lai-tuoi-sang-189092.html,15.902624130249023,cầu_thủ quang_hải,,
Q1,cầu thủ Quang Hải,BM25,8,148844,Cầu thủ Quang Hải bị va chạm giao thông trên đường Hà Nội,Xã hội,dantri,https://dantri.com.vn/xa-hoi/cau-thu-quang-hai-bi-va-cham-giao-thong-tren-duong-ha-noi-20220620183909330.htm,15.898200035095215,cầu_thủ quang_hải,,
Q1,cầu thủ Quang Hải,BM25,9,13504,Bình tĩnh chờ đợi Quang Hải - Tuổi Trẻ Online,Thể thao,tuoitre.vn,https://tuoitre.vn/binh-tinh-cho-doi-quang-hai-20220727235320841.htm,15.884319305419922,cầu_thủ quang_hải,,
Q1,cầu thủ Quang Hải,BM25,10,113684,"HLV Pau FC thừa nhận một điều, so sánh Quang Hải với ngôi sao tuyển Pháp",Thể thao,dantri,https://dantri.com.vn/the-thao/hlv-pau-fc-thua-nhan-mot-dieu-so-sanh-quang-hai-voi-ngoi-sao-tuyen-phap-20220630230033736.htm,15.857538223266602,cầu_thủ quang_hải,,
Q2,giá xăng tăng,BM25,1,112885,"Giá xăng sẽ giảm vào chiều nay, 1-7?",Kinh tế,qdnd.vn,https://www.qdnd.vn/kinh-te/tin-tuc/gia-xang-se-giam-vao-chieu-nay-1-7-698645,15.929573059082031,giá xăng tăng,,
Q2,giá xăng tăng,BM25,2,36373,"Giá xăng giảm kỷ lục, giá hàng hóa vẫn ""đứng trơ trơ""",Kinh tế,danviet,https://danviet.vn/gia-xang-giam-ky-luc-gia-hang-hoa-van-dung-tro-tro-20220721221352209.htm,15.870744705200195,giá xăng tăng,,
Q2,giá xăng tăng,BM25,3,149856,Ngày mai (21-6): Dự báo giá xăng tiếp tục lập kỷ lục mới,Kinh doanh,anninhthudo,https://www.anninhthudo.vn/ngay-mai-21-6-du-bao-gia-xang-tiep-tuc-lap-ky-luc-moi-post508205.antd,15.868701934814453,giá xăng tăng,,
Q2,giá xăng tăng,BM25,4,116696,Giá xăng có thể giảm vào ngày mai,,soha,https://soha.vn/gia-xang-co-the-giam-vao-ngay-mai-20220630095717849.htm,15.858403205871582,giá xăng tăng,,
Q2,giá xăng tăng,BM25,5,117165,Giá xăng có thể giảm vào ngày mai ,Xã hội,cafebiz,https://cafebiz.vn/gia-xang-co-the-giam-vao-ngay-mai-20220630085024389.chn,15.85109806060791,giá xăng tăng,,
Q2,giá xăng tăng,BM25,6,117650,Giá xăng giảm sau 7 lần tăng mạnh liên tiếp,Kinh Doanh,vietnamnet.vn,https://vietnamnet.vn/gia-xang-giam-sau-7-lan-tang-manh-lien-tiep-2035066.html,15.82610034942627,giá xăng tăng,,
Q2,giá xăng tăng,BM25,7,160284,"Xăng tăng giá kỷ lục, bạn sẽ sống sao?",Giới trẻ,thanhnien.vn,https://thanhnien.vn/xang-tang-gia-ky-luc-ban-se-song-sao-post1468969.html,15.823168754577637,giá xăng tăng,,
Q2,giá xăng tăng,BM25,8,117832,Giá xăng có thể giảm vào ngày mai | VTV.VN ,,vtv.vn,https://vtv.vn/kinh-te/gia-xang-co-the-giam-vao-ngay-mai-20220630065407974.htm,15.820631980895996,giá xăng tăng,,
Q2,giá xăng tăng,BM25,9,162668,Người Việt ở Mỹ thắt chặt chi tiêu khi giá xăng tăng kỷ lục,Thế giới,vnexpress,https://vnexpress.net/nguoi-viet-o-my-that-chat-chi-tieu-khi-gia-xang-tang-ky-luc-4475710.html,15.77354621887207,giá xăng tăng,,
Q2,giá xăng tăng,BM25,10,164951,"Giá xăng tăng rất mạnh, vượt mốc 32.000 đồng/lít, giá dầu tăng ""sốc"" hơn",Kinh doanh,laodong,https://laodong.vn/kinh-te/gia-xang-tang-rat-manh-vuot-moc-32000-donglit-gia-dau-tang-soc-hon-1055893.ldo,15.770967483520508,giá xăng tăng,,
Q3,thị trường chứng khoán giảm điểm,BM25,1,25056,Các thị trường chứng khoán châu Á mất đà trong phiên sáng 25/7,,thethaovanhoa,https://thethaovanhoa.vn/ban-can-biet/cac-thi-truong-chung-khoan-chau-a-mat-da-trong-phien-sang-25-7-n20220725115423920.htm,16.69483757019043,thị_trường_chứng_khoán giảm điểm,,
Q3,thị trường chứng khoán giảm điểm,BM25,2,157859,"Forbes: Tài sản 7 tỷ phú Việt giảm 2,4 tỷ USD trong 2 tháng",Kinh doanh,soha,https://soha.vn/forbes-tai-san-7-ty-phu-viet-giam-24-ty-usd-trong-2-thang-20220616180834643.htm,15.878626823425293,thị_trường_chứng_khoán giảm điểm,,
Q3,thị trường chứng khoán giảm điểm,BM25,3,158335,"Forbes: Tài sản 7 tỷ phú Việt giảm 2,4 tỷ USD trong 2 tháng",Kinh doanh,cafebiz,https://cafebiz.vn/forbes-tai-san-7-ty-phu-viet-giam-24-ty-usd-trong-2-thang-20220616152237142.chn,15.872394561767578,thị_trường_chứng_khoán giảm điểm,,
Q3,thị trường chứng khoán giảm điểm,BM25,4,148924,Thống kê: Chứng khoán Việt có xu hướng giảm mạnh hơn hẳn vào thứ hai đầu tuần?,Kinh doanh,cafebiz,https://cafebiz.vn/thong-ke-chung-khoan-viet-co-xu-huong-giam-manh-hon-han-vao-thu-hai-dau-tuan-20220620164739024.chn,15.774921417236328,thị_trường_chứng_khoán giảm điểm,,
Q3,thị trường chứng khoán giảm điểm,BM25,5,87432,"Đẩy mạnh giám sát thị trường chứng khoán, đảm bảo kỷ cương, minh bạch | VTV.VN",,vtv.vn,https://vtv.vn/kinh-te/day-manh-giam-sat-thi-truong-chung-khoan-dam-bao-ky-cuong-minh-bach-20220707193440954.htm,15.70938777923584,thị_trường_chứng_khoán giảm điểm,,
Q3,thị trường chứng khoán giảm điểm,BM25,6,144481,Khối ngoại đẩy mạnh mua ròng khi chứng khoán giảm,Kinh tế,vtv.vn,https://vtv.vn/kinh-te/khoi-ngoai-day-manh-mua-rong-khi-chung-khoan-giam-20220622100634132.htm,15.687180519104004,thị_trường_chứng_khoán giảm điểm,,
Q3,thị trường chứng khoán giảm điểm,BM25,7,162728,Chứng khoán: Cơn lốc lạm phát trên thế giới sẽ kéo VN-Index giảm tới đâu?,Kinh doanh,laodong,https://laodong.vn/kinh-te/chung-khoan-con-loc-lam-phat-tren-the-gioi-se-keo-vn-index-giam-toi-dau-1056417.ldo,15.551218032836914,thị_trường_chứng_khoán giảm điểm,,
Q3,thị trường chứng khoán giảm điểm,BM25,8,92180,"GAS, VRE... giảm sàn đẩy VN-Index 'bốc hơi' gần 32 điểm",Tài chính - Kinh doanh,thanhnien.vn,https://thanhnien.vn/gas-vre-giam-san-day-vn-index-boc-hoi-gan-32-diem-post1475469.html,15.416594505310059,thị_trường_chứng_khoán giảm điểm,,
Q3,thị trường chứng khoán giảm điểm,BM25,9,164457,Chứng khoán: Cú lao dốc cho thấy chứng khoán Việt Nam phản ứng hơi thái quá,Kinh doanh,laodong,https://laodong.vn/kinh-te/chung-khoan-cu-lao-doc-cho-thay-chung-khoan-viet-nam-phan-ung-hoi-thai-qua-1056048.ldo,15.249910354614258,thị_trường_chứng_khoán giảm điểm,,
Q3,thị trường chứng khoán giảm điểm,BM25,10,118099,Nhiều giải pháp để thị trường chứng khoán bền vững,Kinh tế,tienphong,https://tienphong.vn/nhieu-giai-phap-de-thi-truong-chung-khoan-ben-vung-post1449766.tpo,15.181984901428223,thị_trường_chứng_khoán giảm điểm,,
Q4,thi tốt nghiệp trung học phổ thông,BM25,1,167694,146 học sinh lớp 12 được miễn thi tốt nghiệp THPT năm 2022,None,24h.com.vn,https://www.24h.com.vn/giao-duc-du-hoc/146-hoc-sinh-lop-12-duoc-mien-thi-tot-nghiep-thpt-nam-2022-c216a1366654.html,25.237062454223633,thi tốt_nghiệp trung_học_phổ_thông,,
Q4,thi tốt nghiệp trung học phổ thông,BM25,2,40662,Khi nào công bố điểm thi tốt nghiệp Trung học phổ thông 2022?,Giáo dục - Khoa học,qdnd.vn,https://www.qdnd.vn/giao-duc-khoa-hoc/tin-tuc/khi-nao-cong-bo-diem-thi-tot-nghiep-trung-hoc-pho-thong-2022-700474,24.932044982910156,thi tốt_nghiệp trung_học_phổ_thông,,
Q4,thi tốt nghiệp trung học phổ thông,BM25,3,29931,Công bố điểm thi tốt nghiệp Trung học phổ thông năm 2022,Giáo dục - Khoa học,qdnd.vn,https://www.qdnd.vn/giao-duc-khoa-hoc/tin-tuc/cong-bo-diem-thi-tot-nghiep-trung-hoc-pho-thong-nam-2022-700668,24.778160095214844,thi tốt_nghiệp trung_học_phổ_thông,,
Q4,thi tốt nghiệp trung học phổ thông,BM25,4,31948,Tra cứu điểm thi tốt nghiệp Trung học phổ thông năm 2022 bằng cách nào?,Giáo dục - Khoa học,qdnd.vn,https://www.qdnd.vn/giao-duc-khoa-hoc/tin-tuc/tra-cuu-diem-thi-tot-nghiep-trung-hoc-pho-thong-nam-2022-bang-cach-nao-700666,24.71786117553711,thi tốt_nghiệp trung_học_phổ_thông,,
Q4,thi tốt nghiệp trung học phổ thông,BM25,5,61850,Kỳ thi tốt nghiệp Trung học Phổ thông năm 2022: Công bố đáp án các môn thi trắc nghiệm,,thethaovanhoa,https://thethaovanhoa.vn/tin-tuc-24h/ky-thi-tot-nghiep-trung-hoc-pho-thong-nam-2022-cong-bo-dap-an-cac-mon-thi-trac-nghiem-n20220715191527864.htm,24.554332733154297,thi tốt_nghiệp trung_học_phổ_thông,,
Q4,thi tốt nghiệp trung học phổ thông,BM25,6,30148,Hướng dẫn tra cứu điểm thi tốt nghiệp THPH năm 2022,,baochinhphu,https://baochinhphu.vn/huong-dan-tra-cuu-diem-thi-tot-nghiep-thph-nam-2022-119220724020943354.htm,24.296432495117188,thi tốt_nghiệp trung_học_phổ_thông,,
Q4,thi tốt nghiệp trung học phổ thông,BM25,7,107479,Dùng máy bay trực thăng vận chuyển đề thi tốt nghiệp Trung học Phổ thông ra Côn Đảo,,thethaovanhoa,https://thethaovanhoa.vn/tin-tuc-24h/dung-may-bay-truc-thang-van-chuyen-de-thi-tot-nghiep-trung-hoc-pho-thong-ra-con-dao-n20220702151823921.htm,24.149127960205078,thi tốt_nghiệp trung_học_phổ_thông,,
Q4,thi tốt nghiệp trung học phổ thông,BM25,8,8718,"Kiên Giang: Tỉ lệ đỗ tốt nghiệp năm 2022 tăng, 31 đơn vị đạt tỉ lệ 100%",,laodong,https://laodong.vn/giao-duc/kien-giang-ti-le-do-tot-nghiep-nam-2022-tang-31-don-vi-dat-ti-le-100-1074352.ldo,24.132280349731445,thi tốt_nghiệp trung_học_phổ_thông,,
Q4,thi tốt nghiệp trung học phổ thông,BM25,9,58517,Công bố đáp án các môn thi trắc nghiệm của kỳ thi tốt nghiệp trung học phổ thông năm 2022,Giáo dục - Khoa học,qdnd.vn,https://www.qdnd.vn/giao-duc-khoa-hoc/tin-tuc/cong-bo-dap-an-cac-mon-thi-trac-nghiem-cua-ky-thi-tot-nghiep-trung-hoc-pho-thong-nam-2022-700048,24.041763305664062,thi tốt_nghiệp trung_học_phổ_thông,,
Q4,thi tốt nghiệp trung học phổ thông,BM25,10,97265,[INFOGRAPHIC] Lịch thi tốt nghiệp Trung học Phổ thông năm 2022,,vtv.vn,https://vtv.vn/giao-duc/infographic-lich-thi-tot-nghiep-trung-hoc-pho-thong-nam-2022-20220705100748625.htm,24.020977020263672,thi tốt_nghiệp trung_học_phổ_thông,,
Q5,tai nạn giao thông nghiêm trọng,BM25,1,153193,"Từ tai nạn xe trong hầm chung cư, lộ bất cập của luật giao thông đường bộ",Bạn đọc,dantri,https://dantri.com.vn/ban-doc/tu-tai-nan-xe-trong-ham-chung-cu-lo-bat-cap-cua-luat-giao-thong-duong-bo-20220619073709742.htm,19.250152587890625,tai_nạn giao_thông nghiêm_trọng,,
Q5,tai nạn giao thông nghiêm trọng,BM25,2,146136,Tai nạn giao thông nghiêm trọng khiến 2 người tử vong,Xã hội,laodong,https://laodong.vn/xa-hoi/tai-nan-giao-thong-nghiem-trong-khien-2-nguoi-tu-vong-1059000.ldo,19.006803512573242,tai_nạn giao_thông nghiêm_trọng,,
Q5,tai nạn giao thông nghiêm trọng,BM25,3,164283,Mạnh tay nghiêm trị “thủ phạm” gây tai nạn giao thông,Bạn đọc,nld,https://nld.com.vn/ban-doc/manh-tay-nghiem-tri-20220607210104112.htm,18.674266815185547,tai_nạn giao_thông nghiêm_trọng,,
Q5,tai nạn giao thông nghiêm trọng,BM25,4,155910,"Tai nạn liên hoàn tại Lâm Đồng, Quốc lộ 20 ách tắc nghiêm trọng",Xã hội,laodong,https://laodong.vn/xa-hoi/tai-nan-lien-hoan-tai-lam-dong-quoc-lo-20-ach-tac-nghiem-trong-1057711.ldo,18.665958404541016,tai_nạn giao_thông nghiêm_trọng,,
Q5,tai nạn giao thông nghiêm trọng,BM25,5,149820,"Sẽ khởi tố vụ án, khởi tố bị can trong các vụ TNGT, không để công chức can thiệp việc xử lý",Chính trị - Xã hội,anninhthudo,https://www.anninhthudo.vn/se-khoi-to-vu-an-khoi-to-bi-can-trong-cac-vu-tngt-khong-de-cong-chuc-can-thiep-viec-xu-ly-post508219.antd,18.54170799255371,tai_nạn giao_thông nghiêm_trọng,,
Q5,tai nạn giao thông nghiêm trọng,BM25,6,86824,Ai Cập xảy ra vụ tai nạn giao thông nghiêm trọng khiến 9 người thiệt mạng,THẾ GIỚI,vov.vn,https://vov.vn/the-gioi/ai-cap-xay-ra-vu-tai-nan-giao-thong-nghiem-trong-khien-9-nguoi-thiet-mang-post955291.vov,18.462848663330078,tai_nạn giao_thông nghiêm_trọng,,
Q5,tai nạn giao thông nghiêm trọng,BM25,7,164043,"Tai nạn xe khách nghiêm trọng ở Ninh Bình, 4 người chết, nhiều người bị thương",Thời sự,thanhnien.vn,https://thanhnien.vn/tai-nan-xe-khach-nghiem-trong-o-ninh-binh-4-nguoi-chet-nhieu-nguoi-bi-thuong-post1468425.html,18.424955368041992,tai_nạn giao_thông nghiêm_trọng,,
Q5,tai nạn giao thông nghiêm trọng,BM25,8,40207,"Tai nạn giao thông đặc biệt nghiêm trọng tại Thanh Hóa, 6 người thương vong",,thethaovanhoa,https://thethaovanhoa.vn/tin-tuc-24h/tai-nan-giao-thong-dac-biet-nghiem-trong-tai-thanh-hoa-6-nguoi-thuong-vong-n20220721113132245.htm,18.370708465576172,tai_nạn giao_thông nghiêm_trọng,,
Q5,tai nạn giao thông nghiêm trọng,BM25,9,62759,Gia tăng các vụ tai nạn giao thông nghiêm trọng,XÃ HỘI,vov.vn,https://vov.vn/xa-hoi/hon-3300-nguoi-chet-vi-tai-nan-giao-thong-trong-nua-dau-nam-2022-post956942.vov,18.332948684692383,tai_nạn giao_thông nghiêm_trọng,,
Q5,tai nạn giao thông nghiêm trọng,BM25,10,76094,"Tai nạn giao thông nghiêm trọng, 3 người tử vong, 8 người bị thương",,soha,https://soha.vn/tai-nan-trong-dem-3-nguoi-tu-vong-8-nguoi-bi-thuong-20220712093502855.htm,18.15369415283203,tai_nạn giao_thông nghiêm_trọng,,
Q6,bão lũ miền Trung,BM25,1,60576,"Bão nhiều hơn mọi năm, miền Trung có nguy cơ mưa lũ dồn dập",Xã Hội,kenh14,https://kenh14.vn/bao-nhieu-hon-moi-nam-mien-trung-co-nguy-co-mua-lu-don-dap-20220715143453339.chn,25.25516700744629,bão lũ miền trung,,
Q6,bão lũ miền Trung,BM25,2,60594,"Bão nhiều hơn mọi năm, miền Trung có nguy cơ mưa lũ dồn dập",,soha,https://soha.vn/bao-nhieu-hon-moi-nam-mien-trung-co-nguy-co-mua-lu-don-dap-20220715151023672.htm,25.25516700744629,bão lũ miền trung,,
Q6,bão lũ miền Trung,BM25,3,159764,"Cuối năm, mưa lũ sẽ diễn ra dồn dập ở miền Trung như năm 2020?",Thời sự - Xã hội,soha,https://soha.vn/cuoi-nam-mua-lu-se-dien-ra-don-dap-o-mien-trung-nhu-nam-2020-20220616072014218.htm,23.113651275634766,bão lũ miền trung,,
Q6,bão lũ miền Trung,BM25,4,159913,"Cuối năm, mưa lũ sẽ diễn ra dồn dập ở miền Trung như năm 2020?",XÃ HỘI,vov.vn,https://vov.vn/xa-hoi/cuoi-nam-mua-lu-se-dien-ra-don-dap-o-mien-trung-nhu-nam-2020-post950507.vov,23.113651275634766,bão lũ miền trung,,
Q6,bão lũ miền Trung,BM25,5,151862,2 chủ đầu tư thủy điện tích-xả nước không đúng gây thiệt hại cho 62 hộ dân,Bạn đọc,laodong,https://laodong.vn/ban-doc/2-chu-dau-tu-thuy-dien-tich-xa-nuoc-khong-dung-gay-thiet-hai-cho-62-ho-dan-1058211.ldo,22.801794052124023,bão lũ miền trung,,
Q6,bão lũ miền Trung,BM25,6,143715,Lũ lớn ở Trung Quốc khiến hơn một triệu người điêu đứng,Thế giới,zingnews,https://zingnews.vn/lu-lon-o-trung-quoc-khien-hon-mot-trieu-nguoi-dieu-dung-post1328816.html,22.747285842895508,bão lũ miền trung,,
Q6,bão lũ miền Trung,BM25,7,126871,"Biển Đông sắp đón áp thấp nhiệt đới, Bắc Bộ và Bắc Trung Bộ có khả năng mưa to",Xã hội,tienphong,https://tienphong.vn/bien-dong-sap-don-ap-thap-nhiet-doi-bac-bo-va-bac-trung-bo-co-kha-nang-mua-to-post1449054.tpo,22.471099853515625,bão lũ miền trung,,
Q6,bão lũ miền Trung,BM25,8,128312,"Biển Đông sắp đón áp thấp nhiệt đới, Bắc Bộ và Bắc Trung Bộ có khả năng xuất hiện mưa to",Thời sự - Xã hội,soha,https://soha.vn/bien-dong-sap-don-ap-thap-nhiet-doi-bac-bo-va-bac-trung-bo-co-kha-nang-xuat-hien-mua-to-20220627120430773.htm,22.435749053955078,bão lũ miền trung,,
Q6,bão lũ miền Trung,BM25,9,151915,"Đường phố hóa sông, nhà cửa bị cuốn trôi trong mưa bão kỷ lục ở Trung Quốc",Thế giới,dantri,https://dantri.com.vn/the-gioi/duong-pho-hoa-song-nha-cua-bi-cuon-troi-trong-mua-bao-ky-luc-o-trung-quoc-20220619150328826.htm,22.12084197998047,bão lũ miền trung,,
Q6,bão lũ miền Trung,BM25,10,57510,Cần sẵn sàng ứng phó bão dồn dập vào cuối năm,Thời sự,thanhnien.vn,https://thanhnien.vn/can-san-sang-ung-pho-bao-don-dap-vao-cuoi-nam-post1479029.html,22.061168670654297,bão lũ miền trung,,
Q7,bất động sản đóng băng,BM25,1,100482,"Bất động sản ""đóng băng"" hay đang điều chỉnh theo chu kỳ?",Kinh doanh,cafebiz,https://cafebiz.vn/bat-dong-san-dong-bang-hay-dang-dieu-chinh-theo-chu-ky-20220704085225673.chn,17.964641571044922,bất_động_sản đóng_băng,,
Q7,bất động sản đóng băng,BM25,2,131267,"Thanh khoản èo ọt, thị trường bất động sản có rơi vào kịch bản ""đóng băng"" như 10 năm trước?",Kinh doanh,cafebiz,https://cafebiz.vn/thanh-khoan-eo-ot-thi-truong-bat-dong-san-co-roi-vao-kich-ban-dong-bang-nhu-10-nam-truoc-20220626105640481.chn,16.84981918334961,bất_động_sản đóng_băng,,
Q7,bất động sản đóng băng,BM25,3,157340,"Nhà đầu tư ""nín thở"" chờ thị trường bất động sản bước sang chu kỳ mới",Kinh tế,danviet,https://danviet.vn/nha-dau-tu-nin-tho-cho-thi-truong-bat-dong-san-khoi-sac-20220617083339927.htm,16.235036849975586,bất_động_sản đóng_băng,,
Q7,bất động sản đóng băng,BM25,4,92069,Thụy Sĩ phản đối giao tài sản đóng băng của Nga cho Ukraine,Thế giới,vnexpress,https://vnexpress.net/thuy-si-phan-doi-giao-tai-san-dong-bang-cua-nga-cho-ukraine-4484441.html,15.90281867980957,bất_động_sản đóng_băng,,
Q7,bất động sản đóng băng,BM25,5,117921,Mỹ ước tính số tài sản của Nga đã bị đóng băng trên toàn cầu | Báo Dân trí,Thế giới,dantri,https://dantri.com.vn/the-gioi/my-uoc-tinh-so-tai-san-cua-nga-da-bi-dong-bang-tren-toan-cau-20220629221547827.htm,15.60263442993164,bất_động_sản đóng_băng,,
Q7,bất động sản đóng băng,BM25,6,128573,"Suốt 2 năm đóng băng, biệt thự biển triệu đô đua nhau cắt lỗ",Kinh tế,docbao.vn,https://docbao.vn/kinh-te/suot-2-nam-dong-bang-biet-thu-bien-trieu-do-dua-nhau-cat-lo-tintuc829530?utm_source=Home&utm_campaign=Doc-nhieu&utm_medium=PC,15.413736343383789,bất_động_sản đóng_băng,,
Q7,bất động sản đóng băng,BM25,7,53032,"Chuyên gia ""tiết lộ"" thời điểm bất động sản sôi động trở lại",,soha,https://soha.vn/chuyen-gia-tiet-lo-thoi-diem-bat-dong-san-soi-dong-tro-lai-2022071809483212.htm,14.44633674621582,bất_động_sản đóng_băng,,
Q7,bất động sản đóng băng,BM25,8,115752,Mỹ nói các tài phiệt Nga bị đóng băng 30 tỷ USD - VnExpress,Thế giới,vnexpress,https://vnexpress.net/my-noi-cac-tai-phiet-nga-bi-dong-bang-30-ty-usd-4482091.html,14.39729118347168,bất_động_sản đóng_băng,,
Q7,bất động sản đóng băng,BM25,9,112829,Giá đất nền tiếp tục tăng bất chấp sức thanh khoản giảm,Kinh tế,danviet,https://danviet.vn/gia-dat-nen-tiep-tuc-tang-bat-chap-suc-thanh-khoan-giam-2022070108465068.htm,14.058021545410156,bất_động_sản đóng_băng,,
Q7,bất động sản đóng băng,BM25,10,121381,"Chưa lấy lại được 2.000 tỷ, vợ chồng Trương Đình lại bị kiện và đóng băng khối tài sản 3.290 tỷ",Star,kenh14,https://kenh14.vn/cap-vo-chong-sao-cam-dau-duong-day-da-cap-bi-dong-bang-tong-cong-gan-5400-ty-tai-san-vi-2-vu-kien-20220628225317967.chn,13.893701553344727,bất_động_sản đóng_băng,,
Q8,dịch bệnh covid 19,BM25,1,137369,Bình Dương xin trả lại thuốc trị Covid-19,Xã hội,zingnews,https://zingnews.vn/binh-duong-xin-tra-lai-thuoc-tri-covid-19-post1327626.html,15.072279930114746,dịch_bệnh covid 19,,
Q8,dịch bệnh covid 19,BM25,2,137347,Bình Dương xin trả lại thuốc trị COVID-19,Thời sự - Xã hội,soha,https://soha.vn/binh-duong-xin-tra-lai-thuoc-tri-covid-19-20220624143832583.htm,15.066228866577148,dịch_bệnh covid 19,,
Q8,dịch bệnh covid 19,BM25,3,137524,Bình Dương xin trả lại thuốc trị COVID-19,Xã hội,tienphong,https://tienphong.vn/binh-duong-xin-tra-lai-thuoc-tri-covid-19-post1448434.tpo,15.066228866577148,dịch_bệnh covid 19,,
Q8,dịch bệnh covid 19,BM25,4,136373,"Hà Nội: Tiêm vaccine Covid-19 đầy đủ cho trẻ em, chủ động phòng sốt xuất huyết",Chính trị - Xã hội,anninhthudo,https://www.anninhthudo.vn/ha-noi-tiem-vaccine-covid-19-day-du-cho-tre-em-chu-dong-phong-sot-xuat-huyet-post508676.antd,14.982938766479492,dịch_bệnh covid 19,,
Q8,dịch bệnh covid 19,BM25,5,37617,Thủ lĩnh Công đoàn ở nơi tâm dịch,Công đoàn,laodong,https://laodong.vn/cong-doan/thu-linh-cong-doan-o-noi-tam-dich-1071235.ldo,14.875904083251953,dịch_bệnh covid 19,,
Q8,dịch bệnh covid 19,BM25,6,133761,Hà Nội tiếp tục tiêm vắc xin COVID-19 mũi 4,Sức khỏe,tienphong,https://tienphong.vn/ha-noi-tiep-tuc-tiem-vac-xin-covid-19-mui-4-post1448689.tpo,14.874923706054688,dịch_bệnh covid 19,,
Q8,dịch bệnh covid 19,BM25,7,158365,Bùng phát dịch bệnh truyền nhiễm tại Triều Tiên,Thế giới,vtv.vn,https://vtv.vn/the-gioi/bung-phat-dich-benh-truyen-nhiem-tai-trieu-tien-20220616164115392.htm,14.826823234558105,dịch_bệnh covid 19,,
Q8,dịch bệnh covid 19,BM25,8,39137,Không để TP HCM tái trở lại dịch bệnh Covid-19 lần 2,Sức khỏe,nld,https://nld.com.vn/suc-khoe/khong-de-tp-hcm-tai-tro-lai-dich-benh-covid-19-lan-2-20220721125941721.htm,14.632811546325684,dịch_bệnh covid 19,,
Q8,dịch bệnh covid 19,BM25,9,167,"Không để phải ""giải cứu"" vaccine",Cùng bàn luận,qdnd.vn,https://www.qdnd.vn/cung-ban-luan/khong-de-phai-giai-cuu-vaccine-701497,14.627378463745117,dịch_bệnh covid 19,,
Q8,dịch bệnh covid 19,BM25,10,104572,"Hơn 6,9 tỉ đồng hỗ trợ đoàn viên ngành Ngân hàng bị ảnh hưởng của COVID-19",CĐ Ngân hàng,laodong,https://laodong.vn/cd-ngan-hang/hon-69-ti-dong-ho-tro-doan-vien-nganh-ngan-hang-bi-anh-huong-cua-covid-19-1063545.ldo,14.617975234985352,dịch_bệnh covid 19,,
Q9,đội tuyển Việt Nam bóng đá,BM25,1,121897,"Đội tuyển bóng đá nữ Việt Nam đặt chân đến Pháp, giao lưu cùng cộng đồng",THỂ THAO,vov.vn,https://vov.vn/the-thao/doi-tuyen-bong-da-nu-viet-nam-dat-chan-den-phap-giao-luu-cung-cong-dong-post953325.vov,18.168764114379883,đội_tuyển việt_nam bóng_đá,,
Q9,đội tuyển Việt Nam bóng đá,BM25,2,121673,"Gặp mặt, giao lưu cùng đội tuyển bóng đá nữ Việt Nam tại Pháp",Người Việt,baoquocte,https://baoquocte.vn/gap-mat-giao-luu-cung-doi-tuyen-bong-da-nu-viet-nam-tai-phap-188839.html,18.16477394104004,đội_tuyển việt_nam bóng_đá,,
Q9,đội tuyển Việt Nam bóng đá,BM25,3,154892,Xây dựng thương hiệu đội tuyển bóng đá nam Việt Nam,Thể thao,thanhnien.vn,https://thanhnien.vn/xay-dung-thuong-hieu-doi-tuyen-bong-da-nam-viet-nam-post1469711.html,18.147659301757812,đội_tuyển việt_nam bóng_đá,,
Q9,đội tuyển Việt Nam bóng đá,BM25,4,145638,"Bóng đá Trung Quốc lo sợ bị Việt Nam, Thái Lan 'vượt mặt' tại World Cup 2026",None,soha,https://soha.vn/bong-da-trung-quoc-lo-so-bi-viet-nam-thai-lan-vuot-mat-tai-world-cup-2026-20220621193903126.htm,18.09850311279297,đội_tuyển việt_nam bóng_đá,,
Q9,đội tuyển Việt Nam bóng đá,BM25,5,99546,"Đình Trọng, Duy Mạnh chứng kiến ĐT Việt Nam nhận tài trợ lớn",Thể thao,danviet,https://danviet.vn/dinh-trong-duy-manh-chung-kien-dt-viet-nam-nhan-tai-tro-lon-2022070418400195.htm,17.974647521972656,đội_tuyển việt_nam bóng_đá,,
Q9,đội tuyển Việt Nam bóng đá,BM25,6,100037,Các đội tuyển bóng đá Việt Nam nhận thêm tài trợ lớn,Thể thao,tienphong,https://tienphong.vn/cac-doi-tuyen-bong-da-viet-nam-nhan-them-tai-tro-lon-post1450946.tpo,17.87228012084961,đội_tuyển việt_nam bóng_đá,,
Q9,đội tuyển Việt Nam bóng đá,BM25,7,114880,FIFA mong đội tuyển bóng đá nam Việt Nam sớm thi đấu ở World Cup,Bóng đá Việt Nam,vtc.vn,https://vtc.vn/fifa-mong-doi-tuyen-bong-da-nam-viet-nam-som-thi-dau-o-world-cup-ar685144.html,17.81421661376953,đội_tuyển việt_nam bóng_đá,,
